,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
941,Nirmalendu Kuanr,@NirmalenduKuanr·2022年12月22日,2022-12-22,"Hi @vfsglobalcare @VFSGlobal I have applied for the Blue Card visa online at Kolkata using the German consulate website (pilot project). I have been asked to book an appointment. But I am unable to do so, because it directs me to the Swe/Mor VFS booking site for booking Plz help",1,,1,"1,090",en,The Consulate 
942,irick ,@thisisirick·2022年12月22日,2022-12-22,i just had my most favorite tour with a guest today. i really love it when the facilitation of learning is two-way. history 101 with the Philippine Consulate to Spain,,,1,130,en,The Consulate 
943,TRT World,@trtworld·2022年12月22日,2022-12-22,Audience enjoys Qawwali night in Istanbul as Pakistan’s consulate in the city commemorates 75th anniversary of diplomatic ties between the two countries,1,17,78,1万,en,The Consulate 
944,Joe Fewer,@jjfewer·2022年12月22日,2022-12-22,"That’s where your wrong. I am now in Mexico and the number of Canadians moving here because of Trudeau and his woke agenda is astonishing. The people at the consulate said they have never seen so many applications from Canadians, me being one of them.",,,,7,en,The Consulate 
945,Caoli 曹利,@Cao_Li_CHN·2022年12月22日,2022-12-22,"China's first Consulate General in Iran was officially opened on Wednesday in Bandar Abbas, the capital of Hormuzgan Province on the southern coast of Iran.中国在伊朗首个总领事馆-驻阿巴斯总领馆12月21日举行开馆仪式。",6,14,88,"3,546",zh,The Consulate 
946,Phlip ,@Pen_Bird·2022年12月22日,2022-12-22,"the Republicans sound the same as when they spread the bullshit theory ""the Army was about to save our consulate in Benghazi but Hillary ordered them to stand down!""It's the exact same charismatic bullshit with no basis in facts whatsoever",,,,28,en,The Consulate 
947,"Trumptoad is Putin's Poodle, parody",@DaffyOldDaldawi·2022年12月22日,2022-12-22,"Commit Assault Charge Withdrawn Today! A commit assault charge linked to my lawful, peaceful political activism outside the Chinese Consulate in Joslin on 30th March 2021 supporting Human Rights activists in Myanmar was withdrawn by the Prosecution & I will be paid costs ~$3,300.",1,,1,253,en,The Consulate 
948,"Australian Embassy, China",@AusEmbChina·2022年12月22日,2022-12-22,"For those seeking advice or urgent assistance, you can call the Consulate-General on +86 21 2215 5200. For 24/7 urgent consular support, you can also call the Consular Emergency Centre on +61 2 6261 3305.",,,,335,en,The Consulate 
949,"Australian Embassy, China",@AusEmbChina·2022年12月22日,2022-12-22,"The Australian Consulate-General in Shanghai is closed for consular, notarial and passport appointments from Thursday 22 December to Monday 2 January due to the current COVID-19 situation in Shanghai and scheduled public holidays. Appointments will recommence on 3 January.",1,,2,781,en,The Consulate 
950,Consulate General of Ireland in Vancouver,@IrlinVancouver·2022年12月22日,2022-12-22,"The Consulate will be closed for the holidays December 26, 27, and January 2nd. If you have a consular emergency outside of normal working hours, including the public holidays, please call +613 233 6281 and leave a message.",,,1,148,en,The Consulate 
951,Consulate General of Ireland in Vancouver,@IrlinVancouver·2022年12月22日,2022-12-22,"The Consulate General of Ireland Vancouver would like to thank you for all your support in 2022.We hope you have a restful, peaceful holiday season and that all your wishes come true.We look forward to connecting with you in 2023!",2,1,28,"1,135",en,The Consulate 
952,Göksel İnanır,@Gkslat·2022年12月22日,2022-12-22,"486 000 Armenians were sent from Adana to Aleppo(1915 Usa Adana consulate records).-Russia accepted 400 000 Armenians.In November 1922, the report  United Nations: There are 3-4 million Armenians in the world. Number of Armenians who migrated from Turkey: 817 873.",,,,56,en,The Consulate 
953,IdeallyaNews,@IdeallyaNews·2022年12月22日,2022-12-22,The Opening Ceremony of the Chinese Consulate General in Abbas of Iran Held - #ceremony #general #iran https://ideallya.github.io/news/Mj/AwNjA2NzczNzU2MjA3NDc2NDg2Nzc2ODA1MjY1NTIwNDY2MjQ4.html…,,,,20,en,The Consulate 
954,Anthea Griffin,@KonJenBali·2022年12月22日,2022-12-22,The Australian Consulate-General in Bali and New Colombo Plan Students from Murdoch University presented seminars on waste management and renewable energy in Bali and Lombok.Here are some highlights!,,,2,"1,031",en,The Consulate 
955,Dave,@Dave8988·2022年12月22日,2022-12-22,"Are you excited about Poilievre's promise to open a consulate in Jaffna & to put unelected John WEF Baird on the taxpayer's payroll?  Poilievre will reward 30 bloody years of terrorism, but is against the truckers ""who behaved badly"".https://lankaweb.com/news/items/2022/08/27/response-to-your-dear-friend-letter-of-august-7-2022-on-sri-lanka/…",1,,,45,en,The Consulate 
956,Conservative Non-Conformist ,@AlbertaBound9·2022年12月22日,2022-12-22,"Cooper: ""As part of its influence campaign in 2019, the consulate allegedly transferred around $250,000 to a regime-friendly group to act as a proxy, which in turn disbursed that amount to network members.""#cdnpoli #China",1,1,,118,en,The Consulate 
957,Darrel Palmer,@DarrelPalmer38·2022年12月22日,2022-12-22,"The GOP has to get control of both houses and President, and take CHARGE and clean out FBI, Justice Dept, IRS, Pentagon, southern border (nobody gets in unless they have paper from an American Consulate), if not, darkness comes",,,,4,en,The Consulate 
958,TimeSuppression,@TimeSuppression·2022年12月22日,2022-12-22,Talk to the US Consulate or Embassy in that country. They’ll help figure it out.,1,,1,85,en,The Consulate 
959,"Consulate General of Liberia, New York",@CGofLiberia·2022年12月22日,2022-12-22,"NOTICE TO THE PUBLIC: In observance of the Christmas and New Year Holidays, The Consulate will be closed from December 22, 2022, to January 3, 2023. Happy holidays and a prosperous 2023!",,,,23,en,The Consulate 
960,ABC 7 Chicago,@ABC7Chicago·2022年12月22日,2022-12-22,"With Christmas and Hanukkah happening at the same time this year, New Life Centers and the Israeli Consulate in Chicago came together to celebrate.",,3,7,"4,319",en,The Consulate 
961,The Epoch Times Canada,@EpochTimesCan·2022年12月21日,2022-12-21,"The #Taiwanese government is set to establish a de facto consulate in Montreal, #Quebec, to promote bilateral exchanges, a move that came after #Ottawa pledged to deepen ties with the island in its newly-released #IndoPacific Strategy.",,,5,214,en,The Consulate 
962,Afghan Consulate Toronto,@Afg_Consulate·2022年12月21日,2022-12-21,"Statement of the Diplomatic Mission of Afghanistan  on the Taliban’s Ban on Girls from Attending Universities& Access to Higher Education: We vehemently condemn, in the strongest terms, yet another draconian & historically shameful directive of the Taliban’s leadership.",,,,78,en,The Consulate 
963,Gini,@xhodos·2022年12月21日,2022-12-21,I was at the Nigerian-American Chamber of Commerce Inauguration of new EXCO at the Continental Hotel mid this year. They way our elites were all over the American Consulate representative was embarrassing. Meanwhile the same elite will not let you mingle with them.,,,3,329,en,The Consulate 
964,Andy Vermaut,@AndyVermaut·2022年12月21日,2022-12-21,"Andy Vermaut shares:China opens 1st consulate general in Iran: BANDAR ABBAS, Iran, Dec. 21 (Xinhua) -- China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province on the southern coast of… http://beijingbulletin.com/news/273248140/china-opens-1st-consulate-general-in-iran?utm_source=dlvr.it&utm_medium=twitter… Thank you.",,,,27,en,The Consulate 
965,Ron Cooksey,@ronathon01·2022年12月21日,2022-12-21,"Yes, go to the U.S. embassy and apply for a VISA. Then go thru the process. If you are seeking asylum, you goto to the nearest consulate to your location. You don't get to choose your favorite country for asylum.",,,,17,en,The Consulate 
966,solxce | COMET 4 SZN,@SliceofYuri·2022年12月21日,2022-12-21,"Consulate and Favela are probably the two worst Siege maps, I can’t stand them in ranked or pubs",,,,51,en,The Consulate 
967,Diogo Braganca,@realsandrobraga·2022年12月21日,2022-12-21,I'm in a similar situation. My wife and children are gonna spend Christmas at @Stanford  while I'm in Lisbon stuck waiting for my visa to arrive. No estimated time of resolution by the US consulate in Lisbon @USconsLisbon. Apparently it's a worldwide issue. Total incompetence.,,2,1,830,en,The Consulate 
968,cdnpoliticalsatire,@cdnpoliticalsa1·2022年12月21日,2022-12-21,"“…community leaders and “co-opted” political staffers “under broad guidance” from the Toronto consulate serve as intermediaries between the CCP and the politicians BEIJING was seeking to influence…” Why isn’t the consulate closed, like they did in Houston? #cdnpoli #BoycottCCP",,,4,81,en,The Consulate 
969,Sanatan Dharmi NA,@nikagarwal1977·2022年12月21日,2022-12-21,"@PassportCan If somebody, outside Canada,  has to get their passport prepared at the Canadian Consulate, and do not have their citizenship documentation, can the documents be shown for verification, by their family member in Canada, at the passport office or Service Canada office",1,,,68,en,The Consulate 
970,Malika Querido,@malikarquerido·2022年12月21日,2022-12-21,dont you just love it when the U.S consulate in toronto makes a mistake on your visa makes you send it in for correction then gives you 0 info even when you told them you had a flight beforehand and then just has your passport w 0 way for you to know whats  happening? yeah same,,,2,124,en,The Consulate 
971,Kaplaux,@kaplaux·2022年12月21日,2022-12-21,"A fragment of the Russian Grad rocket was found in Kharkiv, turned into a vase, flew 7,853 km and landed in New York near the main consulate of Ukraine in the United States. Thanx for my friend @lostbutlucky #kaplaux",1,3,4,"2,095",en,The Consulate 
972,Joey Ledesma,@JoeyLedesma10·2022年12月21日,2022-12-21,The Chinese barbarian  diplomats in their Manchester consulate beat up people ND injured them right on Btitish soil. And yes China deserves all the insults and more,,1,5,102,en,The Consulate 
973,Adventure Bot,@AdventureNames·2022年12月21日,2022-12-21,Adventure Module JJ8Dark Consulate of Axynal the Vile Master  #DnD #Adventure #OSR #RPG,,,,12,en,The Consulate 
974,Weaverology ,@weaverology·2022年12月21日,2022-12-21,"So every single British embassy and consulate in the world would be required to accept and process refugees and we would be required to transport them to the UK from these destinations? Does this include places like Geneva, New York and Melbourne?",,,,19,en,The Consulate 
975,Gilles Demaneuf,@gdemaneuf·2022年12月21日,2022-12-21,37/ Another unnecessary redaction has to do with the Consulate General Wuhan holding an Emergency Action Committee meeting on 31 Dec 2019 to discuss reports of an outbreak of respiratory disease.,2,2,5,470,en,The Consulate 
976,Symon Petliura,@SPetliura_1919·2022年12月21日,2022-12-21,"I have been informed by the Ministry of Foreign Affairs of the Republic, that due to the recognition of the German Government to the Soviet Ukraine, the General Consulate of the Republic, based in Munich and headed by Vasyl Orenchuk, has ceased its functions. A shame. #1922Live",,,,67,en,The Consulate 
977,Economic Ideal,@EconomicIdeal·2022年12月21日,2022-12-21,"China and Iran are old friends; new partners: envoyhttps://ift.tt/rnxTbWs#iran #Iranian_economy #iran_newsECONOMIC IDEAL –TEHRAN, Dec. 21 (MNA) – Chinese ambassador went to Bandar Abbass in south Iran to open his country’s new consulate general in the Iranian port city…",,,,21,en,The Consulate 
978,Julia Loon,@BambinoJalapeno·2022年12月21日,2022-12-21,"""It alleges that Chinese consulate officials “targeted” at least 11 candidates in the Greater Toronto Area in the October 2019 contest — and that Beijing’s objective was to “influence government officials into taking specific stances on China’s issues of interest.”",5,1,8,527,en,The Consulate 
979,mike huntington,@mikehun8675309·2022年12月21日,2022-12-21,the romanian police raid his complex because he essentially kidnapped a us citizen and the us consulate had to call the romanians to do something.,,,,9,en,The Consulate 
980,The Brazilian Report,@BrazilianReport·2022年12月21日,2022-12-21,"While working at the Brazilian consulate in Hamburg, Brazilian diplomatic clerk Aracy Moebius de Carvalho Guimarães Rosa saved the life of several Jews during the Kristallnacht pogrom, helping them obtain Brazilian visas and flee Adolf Hitler’s Third Reich",,8,30,"3,052",en,The Consulate 
981,Ukemonde,@ukemonde·2022年12月21日,2022-12-21,This is what leaders of the free world look like @MFA_RU@TASSRussia@consulate_of,,,,25,en,The Consulate 
